x y z nx ny nz
-0.017587 0.071624 0.664270 -0.170490 -0.768381 0.616867
-0.010777 0.070750 0.665238 -0.338183 -0.668577 0.662297
-0.003751 0.068373 0.666759 -0.372260 -0.436982 0.818822
0.003709 0.067693 0.668948 -0.240828 -0.077851 0.967440
0.011567 0.067845 0.669858 -0.108742 0.132643 0.985181
0.016802 0.064252 0.669025 0.988382 -0.132129 0.075126
-0.050440 0.074664 0.669104 -0.469714 0.476459 0.743206
-0.044101 0.076244 0.669699 0.114700 -0.207664 0.971452
-0.035773 0.075887 0.668642 0.185816 -0.324167 0.927571
-0.028097 0.075787 0.667117 0.141102 -0.471999 0.870234
-0.019844 0.075980 0.666955 -0.094869 -0.542039 0.834981
-0.012207 0.075763 0.668304 -0.203489 -0.490513 0.847342
-0.004293 0.075821 0.669304 -0.001567 -0.267403 0.963583
0.003988 0.076189 0.668974 -0.137461 -0.212318 0.967484
0.009296 0.073467 0.669356 -0.365174 -0.046254 0.929790
-0.042315 0.081471 0.669156 -0.495856 0.667846 0.555075
-0.035708 0.083058 0.669887 -0.007673 -0.162548 0.986671
-0.027977 0.084024 0.669457 0.169836 -0.271154 0.947434
-0.020031 0.084204 0.669468 -0.106364 -0.320332 0.941315
-0.012505 0.083568 0.670323 -0.231860 -0.183744 0.955238
-0.004122 0.082174 0.670035 0.170946 -0.266442 0.948571
0.000988 0.080778 0.669592 -0.083260 -0.530559 0.843549
-0.025052 0.088182 0.668049 -0.114046 0.993421 -0.010360
-0.019737 0.088365 0.667906 0.018964 0.999725 -0.013777
-0.032516 0.007932 0.675266 -0.254194 -0.967151 -0.002088
-0.026998 0.007357 0.676070 -0.142188 -0.989752 0.013184
-0.020066 0.006855 0.676122 0.013032 -0.999911 0.002862
-0.013203 0.007366 0.675993 0.191889 -0.981247 0.018262
-0.043182 0.013781 0.675974 -0.541685 -0.836425 0.083485
-0.036023 0.010102 0.675938 -0.348383 -0.934358 0.074867
-0.030238 0.008363 0.675959 -0.227813 -0.973639 0.011298
-0.017323 0.008130 0.677773 -0.110620 0.993720 0.016829
-0.010114 0.008575 0.675933 0.302746 -0.951969 0.045819
-0.003972 0.010568 0.675992 0.432968 -0.900838 0.032077
0.002382 0.014171 0.676079 0.589062 -0.807823 0.020715
-0.051133 0.020620 0.676044 -0.730732 -0.680883 0.049286
-0.047217 0.016904 0.676004 -0.639768 -0.765248 0.071361
0.006386 0.017507 0.675843 0.669123 -0.742001 0.041352
0.010104 0.021313 0.676090 0.775611 -0.630803 0.022712
-0.057191 0.029711 0.676133 -0.843710 -0.502709 0.188249
-0.054955 0.025729 0.676054 -0.827665 -0.558307 0.057136
0.014217 0.027470 0.675863 0.836957 -0.506879 0.206342
0.016378 0.031096 0.676094 0.912334 -0.394299 0.110339
-0.059406 0.036140 0.675674 -0.631754 -0.229715 0.740350
0.015978 0.032240 0.677532 -0.918265 0.395840 0.009989
0.017822 0.035987 0.675943 0.952829 -0.149789 0.263971
0.045604 0.038348 0.676226 0.288406 -0.957295 0.020225
0.048214 0.039425 0.674537 0.938488 -0.342176 0.046432
-0.061019 0.043913 0.675979 -0.923898 -0.058411 0.378155
0.019191 0.043856 0.675940 -0.987479 0.079978 0.135971
0.043321 0.042400 0.676417 -0.448948 -0.893032 0.030647
0.048634 0.043839 0.675962 0.992632 -0.076702 0.093796
-0.060881 0.051936 0.676049 -0.653072 -0.135257 0.745119
0.019076 0.051874 0.676128 -0.993957 -0.104309 0.034184
0.046866 0.049239 0.676770 0.898749 0.420918 0.122793
0.048335 0.048628 0.676200 0.963745 0.252734 0.085568
-0.059194 0.060097 0.675772 -0.100789 -0.317599 0.942854
0.015770 0.063649 0.675573 -0.873715 -0.430542 0.226398
0.017364 0.059844 0.676005 -0.941886 -0.297418 0.156183
-0.056934 0.065946 0.676192 -0.696906 0.280101 0.660201
-0.054548 0.069647 0.675840 0.833185 -0.480443 0.273820
0.013352 0.068231 0.675922 -0.840814 -0.495064 0.218961
0.016261 0.064238 0.675559 -0.655220 -0.545289 0.522825
-0.050683 0.074749 0.676014 0.620011 -0.745412 0.244841
-0.046164 0.078486 0.675987 0.581989 -0.803435 0.125623
0.005095 0.077562 0.676144 -0.643965 -0.764472 0.029841
0.009359 0.073687 0.676010 -0.749582 -0.657999 0.071862
-0.042339 0.081482 0.675961 0.427180 -0.847846 0.314124
-0.035946 0.084380 0.675844 0.320272 -0.919982 0.225963
-0.028342 0.086435 0.675853 0.176346 -0.977867 0.112597
-0.020046 0.086973 0.675994 -0.047330 -0.997058 0.060296
-0.011704 0.085871 0.675632 -0.277304 -0.918884 0.280633
-0.004293 0.083494 0.675821 -0.364176 -0.901493 0.233851
0.001109 0.080866 0.675953 -0.534485 -0.842802 0.063325
-0.025455 0.088163 0.675847 -0.130271 0.991478 0.000714
-0.020100 0.088421 0.675923 0.002034 0.999996 -0.002149
-0.015828 0.088243 0.678349 0.096998 0.995278 0.003595
-0.032222 0.007852 0.684051 -0.266783 -0.963724 -0.007899
-0.027208 0.007322 0.683871 -0.152224 -0.988271 -0.012198
-0.020025 0.006820 0.684263 0.033965 -0.999414 -0.004160
-0.013156 0.007376 0.683849 0.201022 -0.979584 -0.002195
-0.043225 0.013793 0.683953 -0.527684 -0.849437 0.002351
-0.036072 0.010074 0.684114 -0.367478 -0.930026 -0.003462
-0.030185 0.008349 0.683929 -0.250361 -0.968143 -0.004341
-0.018596 0.008047 0.684144 -0.054141 0.998450 0.012897
-0.010254 0.008515 0.684040 0.290593 -0.956847 0.000242
-0.003996 0.010533 0.684161 0.418229 -0.908339 -0.002298
0.002421 0.014208 0.684213 0.593944 -0.804495 -0.004232
-0.051090 0.020642 0.684043 -0.726649 -0.686991 0.004991
-0.047039 0.016727 0.684229 -0.635607 -0.771976 0.007534
0.006311 0.017501 0.684164 0.699330 -0.714679 0.013111
0.010236 0.021425 0.684209 0.787680 -0.616056 0.005990
-0.057220 0.029727 0.683917 -0.889375 -0.457152 0.004842
-0.054953 0.025808 0.683953 -0.826170 -0.563333 0.009987
0.014133 0.027334 0.684145 0.863972 -0.503058 0.022030
0.016389 0.031199 0.684152 0.927581 -0.373563 0.006609
-0.059547 0.036002 0.683939 -0.941774 -0.335701 0.019138
0.015961 0.032314 0.684229 -0.919792 0.392406 0.000556
0.017826 0.035954 0.684145 0.973317 -0.219977 0.065298
0.044535 0.038454 0.684016 0.547477 -0.816582 0.182929
-0.061003 0.044000 0.684040 -0.980671 -0.188080 0.053954
0.019238 0.043693 0.684008 -0.995091 0.096163 0.023378
0.046461 0.043552 0.684543 0.941953 -0.161411 0.294399
0.048246 0.044700 0.682076 0.966359 0.078024 0.245077
-0.060906 0.051962 0.684031 -0.628621 -0.776627 -0.041068
0.019131 0.052221 0.684190 -0.994574 -0.103538 0.010093
0.046177 0.049225 0.684523 0.907747 0.304600 0.288467
0.048216 0.048338 0.682707 0.911976 0.367745 0.181835
-0.059213 0.060001 0.683967 0.660492 -0.749995 -0.035474
0.015704 0.063422 0.684263 -0.909896 -0.414791 0.006194
0.017421 0.059921 0.684003 -0.960391 -0.278571 0.006833
-0.056963 0.065912 0.684092 -0.986354 0.164574 0.004611
-0.054567 0.069732 0.684168 0.818742 -0.574114 -0.007407
0.013507 0.067997 0.683975 -0.848402 -0.529351 0.001323
0.016037 0.064592 0.683793 -0.912782 -0.408429 0.003848
-0.050615 0.074897 0.684016 0.678492 -0.734578 -0.006630
-0.046068 0.078688 0.684124 0.586554 -0.809832 0.011280
0.004974 0.077675 0.684061 -0.638200 -0.769870 -0.001086
0.009436 0.073639 0.684152 -0.753218 -0.657765 -0.002716
-0.042301 0.081464 0.683977 0.485285 -0.874312 0.008732
-0.036075 0.084407 0.683945 0.344316 -0.938837 0.005533
-0.028143 0.086520 0.683846 0.164521 -0.986244 0.015978
-0.020085 0.087039 0.683980 -0.037760 -0.999211 0.012303
-0.011989 0.086142 0.684013 -0.221534 -0.975132 0.006299
-0.004115 0.083502 0.683970 -0.430180 -0.902733 0.004348
0.001106 0.080854 0.684230 -0.568141 -0.822931 0.000705
-0.025299 0.088181 0.684864 -0.126482 0.991965 -0.002745
-0.020726 0.088439 0.683942 -0.009457 0.999954 0.001278
-0.015240 0.088149 0.683850 0.101298 0.994855 -0.001298
-0.032718 0.007905 0.693663 -0.260065 -0.965591 -0.000516
-0.027211 0.007260 0.691850 -0.153417 -0.988160 -0.001702
-0.019820 0.006850 0.692024 0.032761 -0.999463 -0.000790
-0.012953 0.007369 0.691944 0.208875 -0.977928 -0.005334
-0.043186 0.013859 0.691796 -0.534375 -0.845190 0.009818
-0.036196 0.010119 0.691908 -0.374274 -0.927318 0.000007
-0.030034 0.008418 0.691923 -0.287608 -0.957747 -0.001684
-0.018209 0.008050 0.691711 -0.056516 0.998387 0.005422
-0.010422 0.008639 0.692099 0.959776 -0.277807 0.040666
-0.003905 0.010645 0.691954 0.410974 -0.911632 -0.005335
0.002432 0.014126 0.692148 0.598314 -0.801181 -0.011398
-0.051033 0.020702 0.691959 -0.725226 -0.688259 0.018621
-0.047007 0.016855 0.692093 -0.637456 -0.770214 0.020507
0.006285 0.017422 0.691824 0.725455 -0.688046 -0.017549
0.010222 0.021397 0.691999 0.799528 -0.600617 -0.003761
-0.057176 0.029739 0.691956 -0.885674 -0.464267 0.006131
-0.054927 0.025904 0.691967 -0.824554 -0.565479 0.018578
0.014213 0.027307 0.691943 0.500371 0.750130 0.432358
0.016405 0.031022 0.692294 0.921752 -0.387778 0.001132
-0.059457 0.035960 0.691928 -0.946962 -0.321316 0.004420
0.015988 0.032178 0.692492 -0.919807 0.392262 0.009205
0.018107 0.035916 0.692153 -0.862878 -0.421434 0.278988
0.028739 0.038370 0.695191 0.075368 -0.652377 0.754137
0.036560 0.038637 0.694169 0.280559 -0.636720 0.718244
0.042173 0.038559 0.690778 0.596779 -0.587114 0.546948
-0.060932 0.043999 0.691924 -0.976943 -0.211577 0.028586
0.019306 0.043982 0.692022 -0.995365 0.093616 0.022016
0.038708 0.042471 0.695445 0.445724 -0.292850 0.845913
0.043088 0.043870 0.692359 0.739987 -0.112644 0.663121
-0.060830 0.052014 0.692029 -0.956920 -0.288134 -0.035816
0.019165 0.052329 0.692063 -0.997824 -0.065886 0.002580
0.029020 0.051081 0.695466 0.145713 0.467611 0.871842
0.037156 0.049880 0.694824 0.374422 0.428699 0.822207
0.042656 0.049229 0.691807 0.696925 0.332007 0.635662
-0.059110 0.060056 0.692028 0.771568 -0.635272 -0.033358
0.015850 0.063438 0.692004 -0.919098 -0.394004 -0.004532
0.017519 0.059792 0.692057 -0.959069 -0.283058 0.008024
-0.056933 0.065783 0.691987 -0.974622 0.223839 0.002806
-0.054459 0.069610 0.692044 0.826205 -0.563244 -0.011897
0.013415 0.068102 0.692055 -0.843252 -0.537504 -0.003812
0.016223 0.064227 0.692740 -0.905307 -0.424741 -0.003867
-0.050628 0.074780 0.692012 0.663913 -0.747625 -0.016607
-0.046125 0.078651 0.692127 0.594805 -0.803849 -0.005879
0.005110 0.077567 0.691991 -0.648175 -0.761469 0.005790
0.009443 0.073571 0.691970 -0.745510 -0.666494 -0.000804
-0.042344 0.081456 0.692058 0.460959 -0.887395 0.006883
-0.036051 0.084396 0.691924 0.355288 -0.934756 -0.001657
-0.028281 0.086577 0.691963 0.157563 -0.987485 0.006799
-0.020030 0.087054 0.692108 -0.034597 -0.999326 0.012245
-0.011900 0.086196 0.691958 -0.222670 -0.974757 0.016318
-0.004058 0.083476 0.691990 -0.436138 -0.899821 0.010272
0.001179 0.080769 0.692208 -0.557587 -0.830082 0.007762
-0.025380 0.088209 0.692140 -0.123295 0.992368 -0.002208
-0.020064 0.088436 0.691872 0.006256 0.999953 -0.007344
-0.014591 0.088147 0.692176 0.110260 0.993878 -0.007036
-0.032108 0.007924 0.698170 -0.267623 -0.963498 0.006991
-0.027213 0.007297 0.698781 -0.147341 -0.988381 0.037325
-0.020044 0.006985 0.698896 0.153603 -0.977452 0.144895
-0.012926 0.007272 0.698768 0.220765 -0.975042 0.023592
-0.042994 0.013845 0.699364 -0.551336 -0.830713 0.077094
-0.035965 0.010106 0.699409 -0.373283 -0.925898 0.058078
-0.029386 0.008466 0.699762 0.147197 0.988440 0.036329
-0.021379 0.008044 0.699142 0.038634 0.999252 0.001377
-0.010928 0.008664 0.699673 -0.188214 0.982048 0.012565
-0.003913 0.010614 0.699464 0.464873 -0.855445 0.228267
0.002461 0.014131 0.699759 0.675505 -0.729499 0.107353
-0.050990 0.020825 0.699507 -0.718153 -0.692009 0.073351
-0.046995 0.016872 0.699280 -0.583372 -0.802628 0.124361
0.006308 0.017535 0.699875 -0.620908 0.781738 0.057962
0.010255 0.021428 0.699650 0.858216 -0.505503 0.089065
-0.057135 0.029877 0.699624 -0.859060 -0.506719 0.072469
-0.054824 0.025894 0.699544 -0.818116 -0.567834 0.090826
0.014152 0.027268 0.699766 -0.836132 0.547313 0.036500
0.016453 0.030980 0.699722 0.936236 -0.348576 0.044246
-0.059374 0.036034 0.699761 -0.925999 -0.355437 0.127242
0.018588 0.036458 0.699479 -0.542950 -0.361206 0.758113
0.028047 0.039136 0.696589 0.083060 -0.524307 0.847468
0.033161 0.039180 0.696196 0.157452 -0.485070 0.860183
-0.060870 0.043965 0.699721 0.907276 -0.382206 0.175411
0.020375 0.043740 0.699793 -0.518844 -0.075006 0.851572
0.028410 0.043846 0.698017 0.094954 -0.151082 0.983950
0.035566 0.044009 0.697111 0.263242 -0.131913 0.955669
0.040248 0.044268 0.696221 0.446812 0.053263 0.893041
-0.060800 0.052054 0.699881 0.944929 -0.325713 0.031936
0.019674 0.051871 0.699811 -0.886419 0.082344 0.455501
0.028152 0.049580 0.697562 0.118706 0.279368 0.952818
0.035170 0.048948 0.696795 0.261448 0.271848 0.926144
-0.058995 0.060064 0.699998 0.917906 -0.396587 0.012959
0.015676 0.063347 0.699554 -0.907232 -0.419896 0.024851
0.017499 0.059763 0.699783 -0.950273 -0.311413 0.001945
-0.056815 0.065637 0.699973 0.786359 -0.614791 0.060602
-0.054386 0.069539 0.699932 0.829298 -0.558788 0.004505
0.013353 0.068146 0.700001 -0.851072 -0.524971 0.009037
0.016085 0.064630 0.700532 -0.900564 -0.434718 0.002321
-0.050478 0.074731 0.699994 0.700693 -0.713329 0.013858
-0.046119 0.078549 0.700182 0.603770 -0.797159 0.000176
0.005011 0.077650 0.699994 -0.650308 -0.759558 0.013048
0.009381 0.073720 0.699780 -0.751096 -0.660155 0.007032
-0.042235 0.081453 0.700017 0.490468 -0.871421 -0.008214
-0.036029 0.084416 0.700003 0.356491 -0.934290 0.003994
-0.028165 0.086612 0.699985 0.165077 -0.986155 0.015738
-0.019984 0.087134 0.700173 -0.027803 -0.999493 0.015492
-0.011989 0.086284 0.700024 -0.217858 -0.975779 0.019848
-0.003979 0.083533 0.699963 -0.443643 -0.896101 0.013539
0.001175 0.080814 0.700315 -0.558604 -0.829272 0.016399
-0.025392 0.088210 0.699990 -0.128953 0.991553 -0.013883
-0.019828 0.088511 0.700000 0.001472 0.999871 -0.015977
-0.014079 0.088152 0.698871 0.119205 0.992846 -0.006793
-0.041709 0.007032 0.710431 -0.028849 -0.051986 0.998231
-0.035612 0.005673 0.710657 0.014459 0.032398 0.999370
-0.027867 0.004503 0.710323 0.032690 0.163553 0.985993
-0.019899 0.004063 0.710097 0.007427 0.202215 0.979313
-0.012084 0.004625 0.710292 -0.020327 0.143992 0.989370
-0.004589 0.005920 0.710551 0.001253 0.029175 0.999574
0.001108 0.007167 0.710179 0.022306 -0.019785 0.999555
-0.050544 0.013742 0.710501 -0.016538 -0.019338 0.999676
-0.044372 0.011551 0.710169 0.145867 0.225735 0.963206
-0.036944 0.009588 0.709091 0.233956 0.551670 0.800578
-0.029026 0.008501 0.707025 0.198412 0.893978 0.401790
-0.017374 0.008066 0.706493 -0.072182 0.986874 0.144466
-0.011185 0.008589 0.707314 -0.186258 0.847091 0.497739
-0.003402 0.009948 0.709028 -0.241398 0.559547 0.792865
0.003898 0.012009 0.710021 -0.153514 0.226567 0.961822
0.009974 0.014185 0.710375 0.030460 -0.034433 0.998943
-0.057644 0.021574 0.710506 0.011303 0.001473 0.999935
-0.052770 0.019294 0.709909 0.264671 0.229035 0.936746
-0.047060 0.016721 0.707434 0.535901 0.612576 0.581000
0.006420 0.017360 0.707816 -0.540034 0.616979 0.572452
0.012047 0.019928 0.709860 -0.295418 0.249736 0.922150
0.016958 0.022250 0.710443 0.024363 -0.024246 0.999409
-0.064204 0.031466 0.709926 -0.118220 -0.047784 0.991837
-0.059644 0.028258 0.710149 0.245938 0.115719 0.962353
-0.055040 0.025492 0.708098 0.634531 0.398711 0.662118
0.014431 0.026852 0.708042 -0.674432 0.400784 0.620091
0.018689 0.028424 0.710320 -0.168688 0.085040 0.981994
-0.064907 0.036998 0.710466 -0.093088 -0.014486 0.995552
-0.061149 0.035654 0.709413 0.502690 0.144826 0.852249
0.020252 0.035891 0.709531 -0.445256 0.133105 0.885455
0.024596 0.038566 0.709969 0.148082 -0.020071 0.988771
-0.065573 0.044098 0.710594 -0.002962 -0.002696 0.999992
-0.061958 0.043923 0.708920 0.617461 0.048246 0.785120
0.021089 0.043919 0.709269 -0.563856 0.053023 0.824169
0.024697 0.044012 0.710195 0.176673 -0.010660 0.984212
-0.065527 0.051799 0.710549 0.011888 -0.005757 0.999913
-0.061782 0.052102 0.708808 0.597308 -0.079837 0.798028
0.020969 0.052053 0.709281 -0.571729 -0.069981 0.817452
0.024619 0.051165 0.710209 0.074204 0.005948 0.997225
-0.064871 0.058959 0.710356 -0.082032 0.022155 0.996383
-0.060763 0.060201 0.709249 0.488823 -0.166841 0.856281
-0.055905 0.063558 0.708224 0.232848 -0.119935 0.965089
0.015760 0.063408 0.706790 -0.816866 -0.379708 0.434224
0.019587 0.059963 0.709325 -0.510965 -0.161247 0.844342
0.024446 0.057781 0.710291 -0.314571 -0.067907 0.946802
-0.064090 0.064441 0.710279 0.207772 -0.062522 0.976177
-0.059025 0.067406 0.709980 0.270474 -0.153548 0.950403
-0.054532 0.069831 0.707805 0.686310 -0.465179 0.559095
0.013877 0.068794 0.708250 -0.660319 -0.416016 0.625227
0.018276 0.067165 0.710491 -0.232147 -0.124752 0.964647
-0.057328 0.074133 0.710492 -0.028116 0.017273 0.999455
-0.051886 0.075953 0.709468 0.350983 -0.339256 0.872764
-0.046215 0.078679 0.707751 0.513717 -0.686610 0.514453
0.005575 0.078025 0.708041 -0.538384 -0.626008 0.564143
0.011324 0.075320 0.709872 -0.367341 -0.327389 0.870561
0.016711 0.073122 0.710252 -0.002996 -0.009078 0.999954
-0.050167 0.081634 0.710640 0.002357 -0.019947 0.999798
-0.043551 0.083302 0.709759 0.246587 -0.390454 0.886984
-0.036290 0.085354 0.708578 0.271498 -0.678235 0.682851
-0.028330 0.086911 0.707732 0.167350 -0.871026 0.461853
-0.019867 0.087309 0.707181 -0.035142 -0.930200 0.365368
-0.011596 0.086622 0.707949 -0.203808 -0.840628 0.501804
-0.003745 0.084899 0.708941 -0.303671 -0.638794 0.706913
0.003151 0.082902 0.710136 -0.240336 -0.366412 0.898877
0.009320 0.081144 0.710658 -0.106926 -0.114222 0.987684
-0.041232 0.088448 0.710467 0.055275 -0.082375 0.995067
-0.035383 0.089589 0.710780 0.044952 -0.178334 0.982943
-0.027726 0.090386 0.710612 0.053769 -0.324178 0.944467
-0.020101 0.090472 0.710377 -0.012755 -0.385741 0.922519
-0.012352 0.090130 0.710654 -0.073631 -0.340836 0.937235
-0.005098 0.089270 0.710824 -0.090121 -0.226310 0.969877
0.001152 0.088417 0.710416 -0.142803 -0.304164 0.941855
